Features,Validation Report,Validation ROC AUC,Test Report,Test ROC AUC
"['SMA5_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA10_At_Entry', 'RSI5_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch21_D_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5189620758483033, 'recall': 0.5726872246696035, 'f1-score': 0.5445026178010471, 'support': 454.0}, '1.0': {'precision': 0.5435294117647059, 'recall': 0.4894067796610169, 'f1-score': 0.5150501672240803, 'support': 472.0}, 'accuracy': 0.5302375809935205, 'macro avg': {'precision': 0.5312457438065046, 'recall': 0.5310470021653102, 'f1-score': 0.5297763925125637, 'support': 926.0}, 'weighted avg': {'precision': 0.5314845192095798, 'recall': 0.5302375809935205, 'f1-score': 0.5294901375933492, 'support': 926.0}}",0.5310470021653102,"{'0.0': {'precision': 0.506198347107438, 'recall': 0.5314533622559653, 'f1-score': 0.5185185185185185, 'support': 461.0}, '1.0': {'precision': 0.5124153498871332, 'recall': 0.4871244635193133, 'f1-score': 0.4994499449944994, 'support': 466.0}, 'accuracy': 0.5091693635382956, 'macro avg': {'precision': 0.5093068484972856, 'recall': 0.5092889128876393, 'f1-score': 0.508984231756509, 'support': 927.0}, 'weighted avg': {'precision': 0.509323614955699, 'recall': 0.5091693635382956, 'f1-score': 0.5089328062615682, 'support': 927.0}}",0.5092889128876392
"['SMA5_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA10_At_Entry', 'RSI5_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch7_K_At_Entry', 'Stoch7_D_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5231388329979879, 'recall': 0.5726872246696035, 'f1-score': 0.5467928496319664, 'support': 454.0}, '1.0': {'precision': 0.5477855477855478, 'recall': 0.4978813559322034, 'f1-score': 0.5216426193118757, 'support': 472.0}, 'accuracy': 0.5345572354211663, 'macro avg': {'precision': 0.5354621903917678, 'recall': 0.5352842903009034, 'f1-score': 0.534217734471921, 'support': 926.0}, 'weighted avg': {'precision': 0.5357017372957505, 'recall': 0.5345572354211663, 'f1-score': 0.5339732937884645, 'support': 926.0}}",0.5352842903009034,"{'0.0': {'precision': 0.5040983606557377, 'recall': 0.5336225596529284, 'f1-score': 0.5184404636459431, 'support': 461.0}, '1.0': {'precision': 0.510250569476082, 'recall': 0.48068669527896996, 'f1-score': 0.4950276243093923, 'support': 466.0}, 'accuracy': 0.5070118662351673, 'macro avg': {'precision': 0.5071744650659098, 'recall': 0.5071546274659492, 'f1-score': 0.5067340439776677, 'support': 927.0}, 'weighted avg': {'precision': 0.5071910567833325, 'recall': 0.5070118662351673, 'f1-score': 0.5066709025555087, 'support': 927.0}}",0.5071546274659492
"['SMA5_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA10_At_Entry', 'RSI5_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch7_K_At_Entry', 'Stoch21_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.52, 'recall': 0.5726872246696035, 'f1-score': 0.5450733752620546, 'support': 454.0}, '1.0': {'precision': 0.5446009389671361, 'recall': 0.4915254237288136, 'f1-score': 0.5167037861915368, 'support': 472.0}, 'accuracy': 0.531317494600432, 'macro avg': {'precision': 0.532300469483568, 'recall': 0.5321063241992086, 'f1-score': 0.5308885807267957, 'support': 926.0}, 'weighted avg': {'precision': 0.5325395714821687, 'recall': 0.531317494600432, 'f1-score': 0.5306128503794579, 'support': 926.0}}",0.5321063241992086,"{'0.0': {'precision': 0.49572649572649574, 'recall': 0.5032537960954447, 'f1-score': 0.4994617868675996, 'support': 461.0}, '1.0': {'precision': 0.5010893246187363, 'recall': 0.49356223175965663, 'f1-score': 0.4972972972972972, 'support': 466.0}, 'accuracy': 0.49838187702265374, 'macro avg': {'precision': 0.49840791017261604, 'recall': 0.4984080139275507, 'f1-score': 0.4983795420824484, 'support': 927.0}, 'weighted avg': {'precision': 0.4984223730337062, 'recall': 0.49838187702265374, 'f1-score': 0.4983737047319352, 'support': 927.0}}",0.49840801392755063
"['SMA5_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA10_At_Entry', 'RSI5_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch7_D_At_Entry', 'Stoch21_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5203252032520326, 'recall': 0.5638766519823789, 'f1-score': 0.5412262156448203, 'support': 454.0}, '1.0': {'precision': 0.543778801843318, 'recall': 0.5, 'f1-score': 0.520971302428256, 'support': 472.0}, 'accuracy': 0.531317494600432, 'macro avg': {'precision': 0.5320520025476753, 'recall': 0.5319383259911894, 'f1-score': 0.5310987590365381, 'support': 926.0}, 'weighted avg': {'precision': 0.5322799532899232, 'recall': 0.531317494600432, 'f1-score': 0.5309018970290337, 'support': 926.0}}",0.5319383259911894,"{'0.0': {'precision': 0.49176954732510286, 'recall': 0.5184381778741866, 'f1-score': 0.5047518479408659, 'support': 461.0}, '1.0': {'precision': 0.4965986394557823, 'recall': 0.4699570815450644, 'f1-score': 0.48291069459757446, 'support': 466.0}, 'accuracy': 0.49406688241639696, 'macro avg': {'precision': 0.49418409339044256, 'recall': 0.49419762970962544, 'f1-score': 0.4938312712692202, 'support': 927.0}, 'weighted avg': {'precision': 0.4941971168320032, 'recall': 0.49406688241639696, 'f1-score': 0.493772368482426, 'support': 927.0}}",0.4941976297096255
"['SMA5_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA10_At_Entry', 'RSI10_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch5_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5198412698412699, 'recall': 0.5770925110132159, 'f1-score': 0.5469728601252609, 'support': 454.0}, '1.0': {'precision': 0.5450236966824644, 'recall': 0.4872881355932203, 'f1-score': 0.5145413870246085, 'support': 472.0}, 'accuracy': 0.531317494600432, 'macro avg': {'precision': 0.5324324832618672, 'recall': 0.5321903233032181, 'f1-score': 0.5307571235749347, 'support': 926.0}, 'weighted avg': {'precision': 0.5326772368704749, 'recall': 0.531317494600432, 'f1-score': 0.5304419148730924, 'support': 926.0}}",0.5321903233032181,"{'0.0': {'precision': 0.49480249480249483, 'recall': 0.5162689804772235, 'f1-score': 0.505307855626327, 'support': 461.0}, '1.0': {'precision': 0.5, 'recall': 0.47854077253218885, 'f1-score': 0.48903508771929827, 'support': 466.0}, 'accuracy': 0.49730312837108953, 'macro avg': {'precision': 0.4974012474012474, 'recall': 0.49740487650470616, 'f1-score': 0.4971714716728126, 'support': 927.0}, 'weighted avg': {'precision': 0.49741526440555567, 'recall': 0.49730312837108953, 'f1-score': 0.4971275861067203, 'support': 927.0}}",0.4974048765047061
"['SMA5_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA10_At_Entry', 'RSI10_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch5_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5239085239085239, 'recall': 0.5550660792951542, 'f1-score': 0.5390374331550802, 'support': 454.0}, '1.0': {'precision': 0.5460674157303371, 'recall': 0.5148305084745762, 'f1-score': 0.5299890948745911, 'support': 472.0}, 'accuracy': 0.5345572354211663, 'macro avg': {'precision': 0.5349879698194305, 'recall': 0.5349482938848652, 'f1-score': 0.5345132640148357, 'support': 926.0}, 'weighted avg': {'precision': 0.5352033370185626, 'recall': 0.5345572354211663, 'f1-score': 0.5344253212021743, 'support': 926.0}}",0.5349482938848652,"{'0.0': {'precision': 0.49583333333333335, 'recall': 0.5162689804772235, 'f1-score': 0.5058448459086079, 'support': 461.0}, '1.0': {'precision': 0.5011185682326622, 'recall': 0.48068669527896996, 'f1-score': 0.4906900328587076, 'support': 466.0}, 'accuracy': 0.49838187702265374, 'macro avg': {'precision': 0.4984759507829978, 'recall': 0.49847783787809674, 'f1-score': 0.49826743938365775, 'support': 927.0}, 'weighted avg': {'precision': 0.4984902043830499, 'recall': 0.49838187702265374, 'f1-score': 0.498226568798302, 'support': 927.0}}",0.49847783787809663
"['SMA5_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA10_At_Entry', 'RSI10_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch7_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5344129554655871, 'recall': 0.5814977973568282, 'f1-score': 0.5569620253164557, 'support': 454.0}, '1.0': {'precision': 0.5601851851851852, 'recall': 0.5127118644067796, 'f1-score': 0.5353982300884955, 'support': 472.0}, 'accuracy': 0.5464362850971922, 'macro avg': {'precision': 0.5472990703253862, 'recall': 0.5471048308818038, 'f1-score': 0.5461801277024756, 'support': 926.0}, 'weighted avg': {'precision': 0.547549556359378, 'recall': 0.5464362850971922, 'f1-score': 0.5459705443795256, 'support': 926.0}}",0.547104830881804,"{'0.0': {'precision': 0.5061728395061729, 'recall': 0.5336225596529284, 'f1-score': 0.5195353748680043, 'support': 461.0}, '1.0': {'precision': 0.5124716553287982, 'recall': 0.48497854077253216, 'f1-score': 0.49834619625137816, 'support': 466.0}, 'accuracy': 0.5091693635382956, 'macro avg': {'precision': 0.5093222474174856, 'recall': 0.5093005502127302, 'f1-score': 0.5089407855596912, 'support': 927.0}, 'weighted avg': {'precision': 0.5093392345151733, 'recall': 0.5091693635382956, 'f1-score': 0.5088836410650401, 'support': 927.0}}",0.5093005502127304
"['SMA5_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA10_At_Entry', 'RSI10_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch7_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5251509054325956, 'recall': 0.5748898678414097, 'f1-score': 0.5488958990536278, 'support': 454.0}, '1.0': {'precision': 0.5501165501165501, 'recall': 0.5, 'f1-score': 0.5238623751387348, 'support': 472.0}, 'accuracy': 0.5367170626349892, 'macro avg': {'precision': 0.5376337277745729, 'recall': 0.5374449339207048, 'f1-score': 0.5363791370961812, 'support': 926.0}, 'weighted avg': {'precision': 0.5378763744291686, 'recall': 0.5367170626349892, 'f1-score': 0.5361358307082396, 'support': 926.0}}",0.5374449339207049,"{'0.0': {'precision': 0.48333333333333334, 'recall': 0.5032537960954447, 'f1-score': 0.4930924548352817, 'support': 461.0}, '1.0': {'precision': 0.48769574944071586, 'recall': 0.4678111587982833, 'f1-score': 0.4775465498357065, 'support': 466.0}, 'accuracy': 0.4854368932038835, 'macro avg': {'precision': 0.4855145413870246, 'recall': 0.485532477446864, 'f1-score': 0.4853195023354941, 'support': 927.0}, 'weighted avg': {'precision': 0.4855263062632581, 'recall': 0.4854368932038835, 'f1-score': 0.485277577025355, 'support': 927.0}}",0.4855324774468639
"['SMA5_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA10_At_Entry', 'RSI10_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch21_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.519916142557652, 'recall': 0.5462555066079295, 'f1-score': 0.5327604726100966, 'support': 454.0}, '1.0': {'precision': 0.5412026726057907, 'recall': 0.5148305084745762, 'f1-score': 0.527687296416938, 'support': 472.0}, 'accuracy': 0.5302375809935205, 'macro avg': {'precision': 0.5305594075817213, 'recall': 0.5305430075412529, 'f1-score': 0.5302238845135173, 'support': 926.0}, 'weighted avg': {'precision': 0.5307662961027075, 'recall': 0.5302375809935205, 'f1-score': 0.5301745771855061, 'support': 926.0}}",0.5305430075412528,"{'0.0': {'precision': 0.5062761506276151, 'recall': 0.5249457700650759, 'f1-score': 0.5154419595314165, 'support': 461.0}, '1.0': {'precision': 0.512249443207127, 'recall': 0.49356223175965663, 'f1-score': 0.5027322404371585, 'support': 466.0}, 'accuracy': 0.5091693635382956, 'macro avg': {'precision': 0.5092627969173711, 'recall': 0.5092540009123663, 'f1-score': 0.5090870999842875, 'support': 927.0}, 'weighted avg': {'precision': 0.5092789061206598, 'recall': 0.5091693635382956, 'f1-score': 0.5090528235034507, 'support': 927.0}}",0.5092540009123663
"['SMA5_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA10_At_Entry', 'RSI10_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch7_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.529045643153527, 'recall': 0.5616740088105727, 'f1-score': 0.5448717948717949, 'support': 454.0}, '1.0': {'precision': 0.5518018018018018, 'recall': 0.5190677966101694, 'f1-score': 0.534934497816594, 'support': 472.0}, 'accuracy': 0.5399568034557235, 'macro avg': {'precision': 0.5404237224776645, 'recall': 0.5403709027103711, 'f1-score': 0.5399031463441945, 'support': 926.0}, 'weighted avg': {'precision': 0.5406448946459522, 'recall': 0.5399568034557235, 'f1-score': 0.5398065635434419, 'support': 926.0}}",0.5403709027103711,"{'0.0': {'precision': 0.4894957983193277, 'recall': 0.5054229934924078, 'f1-score': 0.4973319103521878, 'support': 461.0}, '1.0': {'precision': 0.49445676274944567, 'recall': 0.47854077253218885, 'f1-score': 0.48636859323882226, 'support': 466.0}, 'accuracy': 0.4919093851132686, 'macro avg': {'precision': 0.4919762805343867, 'recall': 0.49198188301229834, 'f1-score': 0.491850251795505, 'support': 927.0}, 'weighted avg': {'precision': 0.4919896596186103, 'recall': 0.4919093851132686, 'f1-score': 0.49182068513662325, 'support': 927.0}}",0.49198188301229834
"['SMA5_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA10_At_Entry', 'RSI10_At_Entry', 'RSI15_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch7_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5274949083503055, 'recall': 0.5704845814977973, 'f1-score': 0.548148148148148, 'support': 454.0}, '1.0': {'precision': 0.5517241379310345, 'recall': 0.5084745762711864, 'f1-score': 0.5292171995589857, 'support': 472.0}, 'accuracy': 0.5388768898488121, 'macro avg': {'precision': 0.53960952314067, 'recall': 0.5394795788844919, 'f1-score': 0.5386826738535668, 'support': 926.0}, 'weighted avg': {'precision': 0.5398450124130529, 'recall': 0.5388768898488121, 'f1-score': 0.5384986797528083, 'support': 926.0}}",0.5394795788844918,"{'0.0': {'precision': 0.5021008403361344, 'recall': 0.5184381778741866, 'f1-score': 0.5101387406616862, 'support': 461.0}, '1.0': {'precision': 0.5077605321507761, 'recall': 0.49141630901287553, 'f1-score': 0.4994547437295529, 'support': 466.0}, 'accuracy': 0.5048543689320388, 'macro avg': {'precision': 0.5049306862434553, 'recall': 0.504927243443531, 'f1-score': 0.5047967421956195, 'support': 927.0}, 'weighted avg': {'precision': 0.5049459497057385, 'recall': 0.5048543689320388, 'f1-score': 0.5047679288274098, 'support': 927.0}}",0.504927243443531
"['SMA5_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch7_K_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5277207392197125, 'recall': 0.566079295154185, 'f1-score': 0.5462274176408076, 'support': 454.0}, '1.0': {'precision': 0.55125284738041, 'recall': 0.5127118644067796, 'f1-score': 0.5312843029637762, 'support': 472.0}, 'accuracy': 0.5388768898488121, 'macro avg': {'precision': 0.5394867933000613, 'recall': 0.5393955797804824, 'f1-score': 0.538755860302292, 'support': 926.0}, 'weighted avg': {'precision': 0.5397155070942797, 'recall': 0.5388768898488121, 'f1-score': 0.5386106248464676, 'support': 926.0}}",0.5393955797804824,"{'0.0': {'precision': 0.5, 'recall': 0.5249457700650759, 'f1-score': 0.5121693121693122, 'support': 461.0}, '1.0': {'precision': 0.5056433408577878, 'recall': 0.48068669527896996, 'f1-score': 0.4928492849284929, 'support': 466.0}, 'accuracy': 0.5026968716289104, 'macro avg': {'precision': 0.5028216704288939, 'recall': 0.5028162326720229, 'f1-score': 0.5025092985489026, 'support': 927.0}, 'weighted avg': {'precision': 0.5028368897947455, 'recall': 0.5026968716289104, 'f1-score': 0.502457194915567, 'support': 927.0}}",0.5028162326720229
"['SMA5_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_K_At_Entry', 'Stoch7_D_At_Entry', 'BB5_High_At_Entry', 'BB5_Low_At_Entry', 'BB5_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5241935483870968, 'recall': 0.5726872246696035, 'f1-score': 0.5473684210526316, 'support': 454.0}, '1.0': {'precision': 0.5488372093023256, 'recall': 0.5, 'f1-score': 0.5232815964523282, 'support': 472.0}, 'accuracy': 0.5356371490280778, 'macro avg': {'precision': 0.5365153788447112, 'recall': 0.5363436123348018, 'f1-score': 0.5353250087524799, 'support': 926.0}, 'weighted avg': {'precision': 0.5367548960674293, 'recall': 0.5356371490280778, 'f1-score': 0.5350909035457815, 'support': 926.0}}",0.5363436123348018,"{'0.0': {'precision': 0.4871244635193133, 'recall': 0.4924078091106291, 'f1-score': 0.48975188781014023, 'support': 461.0}, '1.0': {'precision': 0.4924078091106291, 'recall': 0.4871244635193133, 'f1-score': 0.48975188781014023, 'support': 466.0}, 'accuracy': 0.48975188781014023, 'macro avg': {'precision': 0.48976613631497123, 'recall': 0.48976613631497123, 'f1-score': 0.48975188781014023, 'support': 927.0}, 'weighted avg': {'precision': 0.48978038481980213, 'recall': 0.48975188781014023, 'f1-score': 0.48975188781014023, 'support': 927.0}}",0.4897661363149712
"['SMA5_At_Entry', 'SMA10_At_Entry', 'EMA7_At_Entry', 'EMA15_At_Entry', 'RSI5_At_Entry', 'RSI10_At_Entry', 'ATR5_At_Entry', 'ATR15_At_Entry', 'Stoch5_D_At_Entry', 'Stoch7_K_At_Entry', 'BB10_High_At_Entry', 'BB10_Low_At_Entry', 'BB10_MAvg_At_Entry', 'BB15_High_At_Entry', 'BB15_Low_At_Entry', 'BB15_MAvg_At_Entry', 'Open', 'High', 'Low', 'Last', 'MACD_At_Entry', 'Day_Of_Week_At_Entry', 'ROC14_At_Entry']","{'0.0': {'precision': 0.5292929292929293, 'recall': 0.5770925110132159, 'f1-score': 0.5521601685985247, 'support': 454.0}, '1.0': {'precision': 0.5545243619489559, 'recall': 0.5063559322033898, 'f1-score': 0.5293466223698783, 'support': 472.0}, 'accuracy': 0.541036717062635, 'macro avg': {'precision': 0.5419086456209425, 'recall': 0.5417242216083029, 'f1-score': 0.5407533954842014, 'support': 926.0}, 'weighted avg': {'precision': 0.5421538755279667, 'recall': 0.541036717062635, 'f1-score': 0.5405316655532535, 'support': 926.0}}",0.5417242216083028,"{'0.0': {'precision': 0.492600422832981, 'recall': 0.5054229934924078, 'f1-score': 0.4989293361884368, 'support': 461.0}, '1.0': {'precision': 0.4977973568281938, 'recall': 0.48497854077253216, 'f1-score': 0.49130434782608695, 'support': 466.0}, 'accuracy': 0.49514563106796117, 'macro avg': {'precision': 0.4951988898305874, 'recall': 0.49520076713246997, 'f1-score': 0.4951168420072619, 'support': 927.0}, 'weighted avg': {'precision': 0.4952129052944364, 'recall': 0.49514563106796117, 'f1-score': 0.49509627839247666, 'support': 927.0}}",0.49520076713246997
